Orthogroup	Panther_annotation
OG0013470	 NO HIT
OG0013471	 STIMULATED BY RETINOIC ACID GENE 8 PROTEIN HOMOLOG
OG0013472	 CALCIUM-BINDING PROTEIN CML26-RELATED
OG0013476	 ROUNDABOUT 1 ISOFORM A
OG0013477	 NO HIT
OG0013493	 NO HIT
OG0013512	 SI:DKEYP-2E4.2-RELATED
OG0013515	 ADRENERGIC RECEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR
OG0013516	 OS07G0415500 PROTEIN
OG0013519	 DOUBLE-STRANDED RNA-SPECIFIC EDITASE 1
OG0013521	 PROTEIN EVA-1
OG0013525	 SUBFAMILY NOT NAMED
OG0013534	 NO HIT
OG0013537	 MULTICOPPER OXIDASE-RELATED
OG0013540	 ANKYRIN-3
OG0013541	 NO HIT
OG0013553	 CRIMPLED
OG0013554	 NO HIT
OG0013556	 NEUROPEPTIDE RECEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR
OG0013560	 NO HIT
OG0013570	 CHITOTRIOSIDASE-1
OG0013576	 BETA TRANSDUCIN-RELATED PROTEIN
OG0013577	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0013581	 MUCIN-13
OG0013582	 G-PROTEIN COUPLED RECEPTOR
OG0013617	 AMINOPEPTIDASE
OG0013627	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0013700	 NO HIT
OG0013701	 UNCHARACTERIZED
OG0013703	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0013707	 FAMILY NOT NAMED
OG0013708	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0013709	 FAMILY NOT NAMED
OG0013710	 5-HYDROXYTRYPTAMINE RECEPTOR
OG0013715	 FAMILY NOT NAMED
OG0013716	 NO HIT
OG0013724	 SUBFAMILY NOT NAMED
OG0013728	 CELLULOSE SYNTHASE-LIKE PROTEIN D2
OG0013729	 PROTEIN CBG12054-RELATED
OG0013765	 NO HIT
OG0013784	 NO HIT
OG0013827	 SUBFAMILY NOT NAMED
OG0013960	 TRIPARTITE MOTIF-CONTAINING PROTEIN 3-LIKE
OG0013963	 SERINE/THREONINE-PROTEIN KINASE SIK3
OG0013966	 PDZ AND LIM DOMAIN PROTEIN 2
OG0013981	 OS10G0105400 PROTEIN
OG0014012	 NO HIT
OG0014035	 CHROMOSOME-ASSOCIATED KINESIN KIF4A-RELATED
OG0014050	 RAB3 INTERACTING MOLECULE ISOFORM F
OG0014059	 GLY-1
OG0014062	 ARRESTIN DOMAIN-CONTAINING 1A-RELATED
OG0014074	 SUBFAMILY NOT NAMED
OG0014075	 NO HIT
OG0014093	 TGF-BETA FAMILY
OG0014097	 MIP03875P
OG0014102	 CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 6
OG0014108	 LEUCOKININ RECEPTOR-RELATED
OG0014111	 PROTEASE M1 ZINC METALLOPROTEASE
OG0014112	 NO HIT
OG0014116	 PROTEIN KINASE CGMP-DEPENDENT 1
OG0014120	 KEKKON-2
OG0014157	 FIBRILLIN-RELATED
OG0014162	 COMPLEMENT COMPONENT 1 S SUBCOMPONENT-RELATED
OG0014174	 NO HIT
OG0014180	 NO HIT
OG0014204	 SUBFAMILY NOT NAMED
OG0014205	 OTOFERLIN
OG0014210	 NO HIT
OG0014215	 NO HIT
OG0014223	 ZINC FINGER PROTEIN
OG0014230	 NO HIT
OG0014235	 NO HIT
OG0014240	 NO HIT
OG0014251	 TRANSMEMBRANE PROTEIN
OG0014253	 SUBFAMILY NOT NAMED
OG0014255	 NO HIT
OG0014258	 FI14129P
OG0014265	 5-HYDROXYTRYPTAMINE RECEPTOR
OG0014266	 TELOMERASE RNA COMPONENT INTERACTING RNASE
OG0014268	 DD-GDCA PROTEIN
OG0014276	 NO HIT
OG0014295	 SUBFAMILY NOT NAMED
OG0014306	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY KQT MEMBER 1
OG0014318	 MOLTING PROTEIN MLT-4
OG0014337	 SUBFAMILY NOT NAMED
OG0014368	 SUBFAMILY NOT NAMED
OG0014385	 NO HIT
OG0014395	 RIDDLE
OG0014399	 CHITOTRIOSIDASE-1
OG0014409	 FAMILY NOT NAMED
OG0014423	 FUKUTIN-RELATED PROTEIN
OG0014425	 NO HIT
OG0014426	 NO HIT
OG0014430	 FAMILY NOT NAMED
OG0014433	 NO HIT
OG0014434	 CROSSVEINLESS 2
OG0014435	 KELCH PROTEIN
OG0014437	 SUBFAMILY NOT NAMED
OG0014444	 NO HIT
OG0014447	 NO HIT
OG0014448	 NO HIT
OG0014450	 NO HIT
OG0014452	 NO HIT
OG0014459	 PROMININ PROM PROTEIN
OG0014460	 NO HIT
OG0014463	 PROTEIN JAGGED-1
OG0014470	 MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1
OG0014471	 NO HIT
OG0014472	 ANKYRIN REPEAT-CONTAINING
OG0014489	 SUBFAMILY NOT NAMED
OG0014541	 ZINC FINGER PROTEIN 457-RELATED
OG0014666	 IP01388P-RELATED
OG0014689	 EGF-LIKE-DOMAIN MULTIPLE 7 8
OG0014690	 OS10G0105400 PROTEIN
OG0014717	 NOTCH 3
OG0014725	 SERINE/THREONINE-PROTEIN KINASE N1
OG0014738	 NO HIT
OG0014740	 39S RIBOSOMAL PROTEIN L34 MITOCHONDRIAL
OG0014804	 SUBFAMILY NOT NAMED
OG0014808	 NO HIT
OG0014831	 E3 UBIQUITIN-PROTEIN LIGASE PRAJA
OG0014844	 CYTOKINE RECEPTOR
OG0014886	 NUCLEAR HORMONE RECEPTOR
OG0014900	 HOMEOBOX PROTEIN TRANSCRIPTION FACTORS
OG0014909	 VOLTAGE-DEPENDENT T-TYPE CALCIUM CHANNEL SUBUNIT ALPHA
OG0014921	 NO HIT
OG0014925	 NO HIT
OG0014926	 DYSTROPHIN
OG0014934	 SUBFAMILY NOT NAMED
OG0014939	 HEAVY CHAIN PUTATIVE-RELATED
OG0014942	 MCC REGULATOR OF WNT-SIGNALING PATHWAY
OG0014975	 OCTOPAMINE RECEPTOR OAMB
OG0014982	 GUANYLATE CYCLASE
OG0014983	 NEGATIVE REGULATOR OF VESICLE FORMATION-RELATED
OG0014987	 TRAFFICKING KINESIN-BINDING PROTEIN 1
OG0014989	 THAP DOMAIN-CONTAINING PROTEIN 6
OG0014996	 LEFT-RIGHT DETERMINATION FACTOR
OG0015002	 RH04535P
OG0015003	 NO HIT
OG0015022	 NO HIT
OG0015023	 NO HIT
OG0015027	 TENASCIN C
OG0015034	 NO HIT
OG0015039	 NO HIT
OG0015042	 FMRFAMIDE RECEPTOR
OG0015050	 NO HIT
OG0015051	 NO HIT
OG0015052	 SUBFAMILY NOT NAMED
OG0015053	 RAN GTPASE-ACTIVATING PROTEIN 1
OG0015054	 NO HIT
OG0015057	 SUBFAMILY NOT NAMED
OG0015061	 NO HIT
OG0015067	 IP01005P
OG0015069	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0015074	 SI:CH211-266K2.1
OG0015078	 ZINC FINGER PROTEIN 616
OG0015081	 NO HIT
OG0015084	 NO HIT
OG0015090	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0015094	 NO HIT
OG0015096	 NAD-DEPENDENT ALCOHOL DEHYDROGENASE
OG0015112	 SUBFAMILY NOT NAMED
OG0015114	 NO HIT
OG0015120	 G-PROTEIN COUPLED RECEPTOR
OG0015121	 KINESIN-LIKE PROTEIN KIF13B
OG0015125	 ALDEHYDE OXIDASE
OG0015136	 NO HIT
OG0015143	 SUBFAMILY NOT NAMED
OG0015153	 TELOMERIC REPEAT-BINDING FACTOR 1 TERF1
OG0015179	 INACTIVE PHOSPHOLIPASE C-LIKE PROTEIN 2
OG0015183	 SUBFAMILY NOT NAMED
OG0015216	 NO HIT
OG0015277	 NO HIT
OG0015285	 NG5
OG0015296	 NO HIT
OG0015299	 FAMILY NOT NAMED
OG0015319	 PROTEIN CBG26950
OG0015321	 NO HIT
OG0015323	 NO HIT
OG0015326	 NO HIT
OG0015330	 POLYCYSTIN FAMILY MEMBER
OG0015333	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0015334	 DEGENERIN-LIKE PROTEIN UNC-105
OG0015341	 SUBFAMILY NOT NAMED
OG0015347	 PROMININ PROM PROTEIN
OG0015348	 NO HIT
OG0015353	 NO HIT
OG0015354	 FAMILY WITH SEQUENCE SIMILARITY 228 MEMBER A
OG0015356	 PRO-POL POLYPROTEIN-LIKE PROTEIN
OG0015357	 NO HIT
OG0015360	 TOLL-LIKE RECEPTOR 13
OG0015361	 NO HIT
OG0015362	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0015366	 CD59 GLYCOPROTEIN
OG0015372	 NO HIT
OG0015374	 NEUROGENIC LOCUS NOTCH HOMOLOG PROTEIN 1-RELATED
OG0015381	 FAMILY NOT NAMED
OG0015384	 TECTORIN ALPHA GENE 2
OG0015385	 MOLYBDOPTERIN SYNTHASE SULFUR CARRIER SUBUNIT
OG0015386	 NO HIT
OG0015389	 POLYCYSTIN-1
OG0015391	 DROSOPHILA CRUMBS HOMOLOG
OG0015399	 FUKUTIN RELATED PROTEIN
OG0015400	 NO HIT
OG0015402	 NO HIT
OG0015443	 FINGER PROTEIN PUTATIVE-RELATED
OG0015562	 MACROPHAGE-STIMULATING PROTEIN RECEPTOR
OG0015691	 NO HIT
OG0015696	 OCTOPAMINE RECEPTOR BETA-2R
OG0015700	 OS10G0105400 PROTEIN
OG0015727	 METHYLTRANSFERASE TYPE 11
OG0015734	 FI11917P
OG0015736	 EXONUCLEASE PHAGE-TYPE/RECB C-TERMINAL DOMAIN-CONTAINING PROTEIN
OG0015747	 NO HIT
OG0015763	 SECRETIN/CLASS B GPCR
OG0015775	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0015789	 TUDOR DOMAIN CONTAINING PROTEIN
OG0015804	 PTB-CONTAINING CUBILIN AND LRP1-INTERACTING PROTEIN
OG0015833	 SUBFAMILY NOT NAMED
OG0015852	 DEOXYNUCLEOSIDE TRIPHOSPHATE TRIPHOSPHOHYDROLASE
OG0015856	 NO HIT
OG0015857	 SUBFAMILY NOT NAMED
OG0015890	 SUBFAMILY NOT NAMED
OG0015893	 PHOSPHODIESTERASE
OG0015910	 LEISHMANOLYSIN-LIKE PEPTIDASE
OG0015941	 NO HIT
OG0015946	 NEPRILYSIN-4-RELATED
OG0015961	 SESTRIN-1
OG0015972	 NO HIT
OG0016006	 KELCH-LIKE PROTEIN 10
OG0016007	 LOW DENSITY LIPOPROTEIN RECEPTOR
OG0016013	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 6
OG0016014	 NO HIT
OG0016016	 RE09177P
OG0016022	 SUBFAMILY NOT NAMED
OG0016027	 NO HIT
OG0016033	 NOTCH3 ISOFORM 1
OG0016047	 ZGC:174356
OG0016048	 NO HIT
OG0016051	 NO HIT
OG0016057	 CNMAMIDE RECEPTOR
OG0016068	 NO HIT
OG0016085	 NO HIT
OG0016086	 CASPASE-2
OG0016089	 NO HIT
OG0016091	 ABNORMAL PHARYNGEAL PUMPING EAT-20
OG0016093	 NO HIT
OG0016101	 NO HIT
OG0016115	 ESPIN
OG0016121	 TRANSMEMBRANE PROTEIN 151 HOMOLOG
OG0016123	 NO HIT
OG0016130	 FI17950P1
OG0016133	 NO HIT
OG0016140	 CRIMPLED
OG0016141	 RE45066P-RELATED
OG0016146	 CENTROMERE PROTEIN W
OG0016149	 NO HIT
OG0016157	 FUSELESS ISOFORM A
OG0016161	 NO HIT
OG0016164	 NO HIT
OG0016174	 ADENYLATE CYCLASE TYPE 3
OG0016196	 NO HIT
OG0016209	 NO HIT
OG0016216	 NO HIT
OG0016244	 ZINC FINGER PROTEIN GIS2
OG0016249	 T-BOX TRANSCRIPTION FACTOR TBX3
OG0016256	 NO HIT
OG0016263	 NO HIT
OG0016284	 TRANSCRIPTION INTERMEDIARY FACTOR
OG0016323	 NO HIT
OG0016324	 PROTEIN SIDEKICK
OG0016338	 NO HIT
OG0016401	 NEURAL CELL ADHESION MOLECULE 1
OG0016423	 VITELLINE MEMBRANE PROTEIN VM26AB-RELATED
OG0016437	 METABOTROPIC GABA-B RECEPTOR SUBTYPE 2 ISOFORM C
OG0016445	 FURIN
OG0016455	 NO HIT
OG0016457	 NO HIT
OG0016461	 NO HIT
OG0016466	 NO HIT
OG0016468	 NO HIT
OG0016471	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0016472	 RGD1565685 PROTEIN
OG0016473	 MAB-21 DOMAIN CONTAINING 2
OG0016474	 ZINC KNUCKLE DOMAINCONTAINING PROTEIN
OG0016476	 G-PROTEIN COUPLED RECEPTOR
OG0016477	 NO HIT
OG0016479	 SUBFAMILY NOT NAMED
OG0016482	 NO HIT
OG0016486	 FAMILY NOT NAMED
OG0016491	 ALPHA 1 3 FUCOSYLTRANSFERASE-RELATED
OG0016492	 NO HIT
OG0016493	 NO HIT
OG0016496	 CRIMPLED
OG0016498	 PROTEIN LIN-12
OG0016502	 LYSOZYME 3-LIKE
OG0016507	 FAMILY NOT NAMED
OG0016512	 NO HIT
OG0016516	 NO HIT
OG0016518	 NO HIT
OG0016520	 NO HIT
OG0016527	 SUBFAMILY NOT NAMED
OG0016528	 ZINC FINGER PROTEIN 766-RELATED
OG0016529	 NO HIT
OG0016530	 ZGC:194887
OG0016576	 NO HIT
OG0016606	 OOKINETE PROTEIN PUTATIVE-RELATED
OG0016614	 NO HIT
OG0016888	 HIGH-AFFINITY CHOLINE TRANSPORTER 1
OG0016930	 ANGIOTENSIN-CONVERTING ENZYME-RELATED
OG0016957	 SUBFAMILY NOT NAMED
OG0016967	 GH08155P
OG0016969	 NO HIT
OG0016971	 MITOCHONDRIAL ATP SYNTHASE COUPLING FACTOR B
OG0016983	 SUBFAMILY NOT NAMED
OG0016985	 CAMP-DEPENDENT PROTEIN KINASE TYPE II REGULATORY SUBUNIT
OG0016993	 PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
OG0016997	 ACETYLCHOLINESTERASE
OG0016999	 FAMILY NOT NAMED
OG0017017	 39S RIBOSOMAL PROTEIN L33 MITOCHONDRIAL
OG0017023	 ZINC FINGER AND SCAN DOMAIN-CONTAINING PROTEIN 5B
OG0017030	 CAVEOLIN
OG0017032	 MITOCHONDRIAL ATP SYNTHASE COUPLING FACTOR B
OG0017044	 CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 1
OG0017053	 PROTEIN I'M NOT DEAD YET-RELATED
OG0017087	 NO HIT
OG0017097	 OS06G0237300 PROTEIN
OG0017136	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15
OG0017178	 CYCLIC PYRANOPTERIN MONOPHOSPHATE SYNTHASE MITOCHONDRIAL
OG0017180	 SUBFAMILY NOT NAMED
OG0017183	 LIPRIN-BETA-2
OG0017196	 PHOSPHATE-BINDING PROTEIN PSTS
OG0017199	 METABOTROPIC GABA-B RECEPTOR SUBTYPE 3 ISOFORM A
OG0017202	 CELLULAR NUCLEIC ACID-BINDING PROTEIN
OG0017208	 METABOTROPIC GABA-B RECEPTOR SUBTYPE 2 ISOFORM C
OG0017210	 PHOSPHOINOSITIDE-INTERACTING PROTEIN FAMILY MEMBER
OG0017219	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 14
OG0017225	 SLR1441 PROTEIN
OG0017238	 SODIUM/CALCIUM EXCHANGER
OG0017243	 SESQUIPEDALIAN
OG0017244	 ACETYLCHOLINE RECEPTOR SUBUNIT BETA-LIKE 2
OG0017251	 NO HIT
OG0017259	 PRICKLE PLANAR CELL POLARITY PROTEIN 3
OG0017269	 BETA TRANSDUCIN-RELATED PROTEIN
OG0017315	 MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 15
OG0017319	 TPR DOMAIN PROTEIN IN AEROTOLERANCE OPERON BATB
OG0017336	 CALMODULIN-LIKE PROTEIN 5
OG0017340	 PROTEASE M1 ZINC METALLOPROTEASE
OG0017351	 NO HIT
OG0017352	 RAS-RELATED PROTEIN RAB-44
OG0017355	 SUBFAMILY NOT NAMED
OG0017378	 SEROTONIN/OCTOPAMINE RECEPTOR FAMILY
OG0017384	 DORSAL ROOT GANGLIA HOMEOBOX
OG0017391	 NO HIT
OG0017404	 ROUNDABOUT 1 ISOFORM A
OG0017405	 NO HIT
OG0017408	 FAMILY NOT NAMED
OG0017424	 PUTATIVE-RELATED
OG0017425	 NO HIT
OG0017426	 NO HIT
OG0017438	 NO HIT
OG0017440	 PROTEIN EVA-1
OG0017441	 PROTEIN CBG12054-RELATED
OG0017445	 NO HIT
OG0017457	 NO HIT
OG0017466	 NADH DEHYDROGENASE [UBIQUINONE] 1 BETA SUBCOMPLEX SUBUNIT 1
OG0017467	 AT09986P-RELATED
OG0017472	 SIN3B-RELATED
OG0017473	 NO HIT
OG0017477	 NO HIT
OG0017478	 NO HIT
OG0017482	 NO HIT
OG0017484	 MITOCHONDRIA-EATING PROTEIN-RELATED
OG0017486	 TRIPARTITE MOTIF-CONTAINING PROTEIN 3-LIKE
OG0017487	 NO HIT
OG0017488	 NO HIT
OG0017498	 MULTIDRUG AND TOXIN EXTRUSION PROTEIN-RELATED
OG0017500	 NO HIT
OG0017502	 PDZ AND LIM DOMAIN PROTEIN 3
OG0017505	 VOLTAGE-GATED HYDROGEN CHANNEL 1
OG0017506	 CNMAMIDE RECEPTOR
OG0017510	 NO HIT
OG0017523	 NO HIT
OG0017524	 GUANYLATE CYCLASE
OG0017527	 EXPORTIN-7
OG0017530	 ZINC FINGER PROTEIN
OG0017534	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0017539	 NO HIT
OG0017545	 TRANSMEMBRANE PROTEIN 233
OG0017551	 GUANYLATE CYCLASE
OG0017589	 GH16255P
OG0017590	 NO HIT
OG0017593	 SUBFAMILY NOT NAMED
OG0017612	 FI16820P1-RELATED
OG0017619	 KCNQ POTASSIUM CHANNEL ISOFORM F
OG0017622	 REGULATOR OF G-PROTEIN SIGNALING PROTEIN-LIKE
OG0017624	 VOLTAGE-DEPENDENT R-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1E
OG0017630	 STAR-RELATED LIPID TRANSFER PROTEIN 9
OG0017647	 GUANYLATE CYCLASE
OG0017660	 NO HIT
OG0017669	 SODIUM-DEPENDENT PROLINE TRANSPORTER
OG0017692	 SEMINAL PLASMA PROTEIN
OG0017731	 SUBFAMILY NOT NAMED
OG0017735	 NO HIT
OG0017744	 GH08155P
OG0017773	 SELENOPROTEIN P
OG0017784	 NO HIT
OG0017837	 DELTA-LIKE PROTEIN
OG0017849	 UBIQUITIN INTERACTION MOTIF-CONTAINING PROTEIN 1
OG0017865	 NO HIT
OG0017885	 SI:CH73-281K2.5
OG0017891	 SUBFAMILY NOT NAMED
OG0017902	 STABILIN
OG0017904	 PRORELAXIN H2
OG0017911	 HAT FAMILY DIMERISATION DOMAINCONTAINING PROTEIN
OG0017912	 FAMILY NOT NAMED
OG0017931	 TENASCIN
OG0017933	 RHOMBOID PROTEIN 2
OG0017940	 NO HIT
OG0017942	 OPSIN
OG0017944	 FAMILY NOT NAMED
OG0017949	 FAMILY NOT NAMED
OG0017950	 NO HIT
OG0017951	 NO HIT
OG0017954	 ZINC FINGER PROTEIN 597
OG0017955	 ALANINE--TRNA LIGASE MITOCHONDRIAL
OG0017963	 NO HIT
OG0017969	 NO HIT
OG0017970	 ABC TRANSPORTER A FAMILY MEMBER 7-RELATED
OG0017975	 NO HIT
OG0017980	 GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2
OG0017983	 NO HIT
OG0017990	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0017996	 LEUKOCYTE ELASTASE INHIBITOR
OG0017997	 NO HIT
OG0018004	 PROTEIN CBG12054
OG0018007	 TRACE AMINE-ASSOCIATED RECEPTOR 19N
OG0018009	 NO HIT
OG0018010	 PROTEIN LIN-12
OG0018013	 PROTEIN CBG12054-RELATED
OG0018015	 NO HIT
OG0018023	 NO HIT
OG0018024	 NO HIT
OG0018025	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0018027	 NO HIT
OG0018028	 NO HIT
OG0018069	 COAGULATION FACTOR XII
OG0018152	 SUBFAMILY NOT NAMED
OG0018197	 TRANSMEMBRANE PROTEIN
OG0018199	 UNCHARACTERIZED
OG0018227	 FAMILY NOT NAMED
OG0018228	 METALLOENDOPEPTIDASE
OG0018545	 F-BOX/LRR-REPEAT PROTEIN 7
OG0018549	 SUBFAMILY NOT NAMED
OG0018562	 OS10G0105400 PROTEIN
OG0018588	 CADHERIN-23
OG0018591	 AMINOPEPTIDASE
OG0018614	 NO HIT
OG0018626	 CASPASE 8 APOPTOSIS-RELATED CYSTEINE PEPTIDASE -LIKE 2-RELATED
OG0018659	 NO HIT
OG0018671	 ZINC FINGER PROTEIN
OG0018691	 NO HIT
OG0018753	 ZGC:174356
OG0018757	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0018761	 3-OXO-5-ALPHA-STEROID 4-DEHYDROGENASE
OG0018775	 SUBFAMILY NOT NAMED
OG0018783	 OS10G0105400 PROTEIN
OG0018787	 ATP-BINDING CASSETTE SUB-FAMILY B (MDR/TAP) MEMBER 5
OG0018789	 PKHD1 LIKE 1
OG0018790	 INTERFERON-INDUCED PROTEIN 35/NMI N-MYC/STAT INTERACTING PROTEIN
OG0018826	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0018868	 FAMILY NOT NAMED
OG0018884	 MUCIN-4
OG0018996	 NO HIT
OG0019054	 NO HIT
OG0019103	 FI02047P-RELATED
OG0019108	 NO HIT
OG0019166	 RAB11-BINDING PROTEIN RELCH
OG0019171	 GUANYLATE CYCLASE
OG0019182	 NO HIT
OG0019186	 SUBFAMILY NOT NAMED
OG0019196	 REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN 2
OG0019199	 SUBFAMILY NOT NAMED
OG0019205	 UNCHARACTERIZED
OG0019211	 NO HIT
OG0019213	 PROTEIN O-LINKED-MANNOSE BETA-1 2-N-ACETYLGLUCOSAMINYLTRANSFERASE 1/ALPHA-1 3-MANNOSYL-GLYCOPROTEIN 2-BETA-N-ACETYLGLUCOSAMINYLTRANSFERASE
OG0019215	 NO HIT
OG0019228	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0019230	 ALLATOSTATIN A RECEPTOR 2 ISOFORM A
OG0019233	 FAMILY NOT NAMED
OG0019234	 FMRFAMIDE RECEPTOR
OG0019241	 SUBFAMILY NOT NAMED
OG0019255	 NO HIT
OG0019257	 SUPPRESSOR OF CYTOKINE SIGNALING 5
OG0019259	 NO HIT
OG0019263	 NO HIT
OG0019266	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-3
OG0019270	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0019279	 NO HIT
OG0019282	 OLFACTORY RECEPTOR AND ADENOSINE RECEPTOR
OG0019283	 GLOBIN RELATED
OG0019298	 NO HIT
OG0019300	 NO HIT
OG0019307	 SUBFAMILY NOT NAMED
OG0019309	 NO HIT
OG0019315	 FAMILY NOT NAMED
OG0019319	 SUBFAMILY NOT NAMED
OG0019324	 OPSIN
OG0019326	 RAN GTPASE-ACTIVATING PROTEIN 1
OG0019327	 CALMODULIN-2
OG0019333	 SUBFAMILY NOT NAMED
OG0019334	 COMPLEMENT COMPONENT-RELATED SUSHI DOMAIN-CONTAINING
OG0019338	 NO HIT
OG0019344	 NO HIT
OG0019349	 NO HIT
OG0019350	 NO HIT
OG0019360	 NO HIT
OG0019362	 FAMILY NOT NAMED
OG0019367	 NO HIT
OG0019372	 C901
OG0019375	 PROTEIN EVA-1
OG0019377	 NO HIT
OG0019378	 ARRESTIN DOMAIN-CONTAINING 1A-RELATED
OG0019389	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C-RELATED
OG0019392	 NO HIT
OG0019393	 SUBFAMILY NOT NAMED
OG0019401	 DISKS LARGE HOMOLOG 4
OG0019402	 FAMILY NOT NAMED
OG0019406	 UNC-93 RELATED
OG0019415	 SI:DKEY-1M11.6
OG0019421	 NO HIT
OG0019427	 TRANSIENT-RECEPTOR-POTENTIAL-LIKE PROTEIN
OG0019430	 EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE EIF2-ALPHA KINASE -RELATED
OG0019434	 TETRASPANIN-18
OG0019437	 NO HIT
OG0019441	 SODIUM CHANNEL PROTEIN
OG0019479	 NO HIT
OG0019482	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0019486	 NO HIT
OG0019493	 NO HIT
OG0019494	 NO HIT
OG0019512	 KELCH-LIKE PROTEIN 24 ISOFORM X1
OG0019517	 NO HIT
OG0019518	 NO HIT
OG0019522	 PROTEIN MANBAL
OG0019523	 FAMILY NOT NAMED
OG0019525	 PAIR-RULE PROTEIN ODD-PAIRED
OG0019527	 DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED
OG0019528	 ACTIVATING SIGNAL COINTEGRATOR 1 COMPLEX SUBUNIT 3
OG0019535	 NO HIT
OG0019554	 PROTEIN WNT-16
OG0019558	 SUBFAMILY NOT NAMED
OG0019575	 SUBFAMILY NOT NAMED
OG0019580	 TRANSPORTER
OG0019722	 CUBILIN (INTRINSIC FACTOR-COBALAMIN RECEPTOR)
OG0019731	 POLYCYSTIN FAMILY MEMBER
OG0019732	 NO HIT
OG0019750	 PROTEIN CEBPZOS
OG0019859	 NEPRILYSIN-1
OG0019868	 SUBFAMILY NOT NAMED
OG0019905	 NO HIT
OG0019909	 NO HIT
OG0019922	 PROTEIN EYES SHUT HOMOLOG
OG0019947	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 13B
OG0019951	 NO HIT
OG0019957	 NO HIT
OG0019960	 ZINC FINGER PROTEIN 853
OG0019967	 SUBFAMILY NOT NAMED
OG0019971	 NO HIT
OG0019976	 ZINC FINGER AND BTB DOMAIN-CONTAINING
OG0019978	 POLYCYSTIC KIDNEY DISEASE PROTEIN 1-LIKE 2
OG0019980	 NO HIT
OG0019981	 SPERMATOGENESIS-ASSOCIATED PROTEIN 48
OG0019984	 LEISHMANOLYSIN-LIKE PEPTIDASE 2
OG0019985	 LY6/PLAUR DOMAIN-CONTAINING PROTEIN 8
OG0019988	 NO HIT
OG0019993	 NO HIT
OG0019996	 TRANSMEMBRANE CHANNEL-LIKE PROTEIN 7
OG0019999	 NO HIT
OG0020001	 NO HIT
OG0020002	 T-CELL RECEPTOR ALPHA CHAIN V REGION-RELATED
OG0020004	 COLLAGEN TRIPLE HELIX REPEAT-CONTAINING PROTEIN 1
OG0020007	 EXPRESSED PROTEIN
OG0020011	 SUBFAMILY NOT NAMED
OG0020012	 NO HIT
OG0020013	 PROPERDIN
OG0020017	 G-PROTEIN COUPLED RECEPTOR
OG0020018	 NO HIT
OG0020019	 NO HIT
OG0020029	 NO HIT
OG0020036	 NO HIT
OG0020045	 NO HIT
OG0020050	 SUBFAMILY NOT NAMED
OG0020052	 TENASCIN
OG0020053	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0020054	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0020059	 FAMILY NOT NAMED
OG0020060	 NO HIT
OG0020067	 NO HIT
OG0020074	 NO HIT
OG0020075	 NO HIT
