Orthogroup	Panther_annotation
OG0009284	 TYRAMINE/OCTOPAMINE RECEPTOR
OG0009287	 RT07201P-RELATED
OG0009288	 SI:CH211-156B7.4
OG0009291	 F-BOX AND LEUCINE-RICH REPEAT PROTEIN 17
OG0009292	 DCN1-LIKE PROTEIN 4
OG0009294	 DNA HELICASE B
OG0009295	
OG0009296	 NO HIT
OG0009297	 NO MECHANORECEPTOR POTENTIAL C ISOFORM D-RELATED
OG0009298	 UNCHARACTERIZED
OG0009306	 SPERMATOGENESIS-ASSOCIATED PROTEIN 22
OG0009309	 SUBFAMILY NOT NAMED
OG0009327	 CNMAMIDE RECEPTOR
OG0009328	 GH20226P
OG0009331	 GROUP II PYRIDOXAL-5-PHOSPHATE DECARBOXYLASE
OG0009335	 NO HIT
OG0009336	 AMILORIDE-SENSITIVE SODIUM CHANNEL-RELATED
OG0009343	 NO HIT
OG0009344	 SUBFAMILY NOT NAMED
OG0009353	 INTELECTIN
OG0009354	 SUBFAMILY NOT NAMED
OG0009355	 SUBFAMILY NOT NAMED
OG0009376	 SIX-BANDED ISOFORM H
OG0009377	 CENTROMERE PROTEIN L
OG0009385	 PLASMINOGEN RECEPTOR (KT)
OG0009386	 DNAJ HOMOLOG SUBFAMILY C MEMBER 14
OG0009387	 SUBFAMILY NOT NAMED
OG0009388	 COMM DOMAIN-CONTAINING PROTEIN 1
OG0009389	 ACID DESATURASE PUTATIVE (AFU_ORTHOLOGUE AFUA_2G02130)-RELATED
OG0009392	 OTOFERLIN
OG0009393	
OG0009394	 ALPHA-KETOGLUTARATE-DEPENDENT DIOXYGENASE ALKB HOMOLOG 2
OG0009407	 FAMILY NOT NAMED
OG0009410	 ELONGATION OF VERY LONG CHAIN FATTY ACIDS PROTEIN
OG0009411	 UNCHARACTERIZED
OG0009412	 GH08893P
OG0009415	 E3 UBIQUITIN-PROTEIN LIGASE RNF26
OG0009417	 PROLINE-RICH RECEPTOR-LIKE PROTEIN KINASE PERK10
OG0009421	 UBX DOMAIN-CONTAINING PROTEIN 10
OG0009422	 SUBFAMILY NOT NAMED
OG0009428	 INHIBITOR OF GROWTH PROTEIN
OG0009431	 SUBFAMILY NOT NAMED
OG0009434	 FILAMIN-C
OG0009440	 SUBFAMILY NOT NAMED
OG0009443	 WDR41-RELATED
OG0009447	 SUBFAMILY NOT NAMED
OG0009448	 SUBFAMILY NOT NAMED
OG0009449	 FAMILY NOT NAMED
OG0009453	 NO HIT
OG0009456	 PROTEIN PUTATIVE-RELATED
OG0009457	 FAMILY NOT NAMED
OG0009458	 RAD52 MOTIF-CONTAINING PROTEIN 1
OG0009460	 CHORDIN
OG0009461	 ZGC:103559
OG0009464	 ETS-DOMAIN LACKING
OG0009470	 TELOMERE REPEATS-BINDING BOUQUET FORMATION PROTEIN 1
OG0009472	 5' EXONUCLEASE APOLLO
OG0009473	 SERINE/THREONINE/TYROSINE-INTERACTING PROTEIN
OG0009474	 UNCHARACTERIZED
OG0009484	 OTU DOMAIN-CONTAINING PROTEIN 3
OG0009485	 HEART DEVELOPMENT PROTEIN WITH EGF-LIKE DOMAINS 1
OG0009488	 HCLS1-BINDING PROTEIN 3
OG0009489	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15
OG0009490	 AUSTRALIN ISOFORM A-RELATED
OG0009494	 CILIARY ROOTLET COILED-COIL ROOTLETIN FAMILY MEMBER 2-RELATED
OG0009495	 ECDYSONE-INDUCED PROTEIN 93F ISOFORM C
OG0009496	 NO HIT
OG0009498	 F-BOX ONLY PROTEIN 33
OG0009500	 ZINC FINGER PROTEIN
OG0009502	 ZINC FINGER PROTEIN 839
OG0009509	 ALLANTOICASE
OG0009511	 BLEOMYCIN HYDROLASE
OG0009513	 AP-4 COMPLEX SUBUNIT MU-1
OG0009514	 ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 16
OG0009515	 FORMIN-LIKE PROTEIN
OG0009519	 2-AMINOETHYLPHOSPHONATE--PYRUVATE TRANSAMINASE
OG0009521	 AP-4 COMPLEX SUBUNIT BETA-1
OG0009523	 RING FINGER PROTEIN 219
OG0009525	 SPERMATOGENESIS-ASSOCIATED PROTEIN 20
OG0009526	 TUBULIN POLYGLUTAMYLASE TTLL2-RELATED
OG0009528	 DEATH EFFECTOR DOMAIN-CONTAINING PROTEIN
OG0009532	 ALPHA-L-IDURONIDASE
OG0009533	 COILED-COIL DOMAIN CONTAINING 198
OG0009535	 MITOTIC-SPINDLE ORGANIZING PROTEIN 1
OG0009536	 F-BOX/LRR-REPEAT PROTEIN 18
OG0009538	 LP07441P
OG0009544	 HYDROLASE PNKD-RELATED
OG0009549	 CENTROMERE PROTEIN P
OG0009557	 NO HIT
OG0009567	 KIAA0586 PROTEIN
OG0009574	 SUBFAMILY NOT NAMED
OG0009576	 ARRESTIN DOMAIN PROTEIN
OG0009579	 BCL-2-LIKE PROTEIN 13
OG0009582	 C-TYPE LECTIN
OG0009584	 PROTEIN SIDEKICK
OG0009586	 UNCHARACTERIZED
OG0009587	 LEUCINE-RICH REPEAT-CONTAINING PROTEIN 42
OG0009589	 KEREN-RELATED
OG0009590	 PEROXISOME ASSEMBLY PROTEIN 26
OG0009594	 CCAAT/ENHANCER-BINDING PROTEIN-RELATED
OG0009595	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 22-RELATED
OG0009603	 COILED-COIL DOMAIN-CONTAINING PROTEIN 125
OG0009608	 ALPHA-1 2 MANNOSYLTRANSFERASE KTR1
OG0009615	 NO HIT
OG0009617	 E3 UBIQUITIN-PROTEIN LIGASE RAD18
OG0009619	 OPSIN
OG0009620	 CALCIUM-ACTIVATED CHLORIDE CHANNEL REGULATOR 1
OG0009625	 INTERLEUKIN-1 FAMILY MEMBER
OG0009629	 SPLICING FACTOR U2AF 65 KDA SUBUNIT
OG0009640	 PROTEIN CBG26694
OG0009643	 SUBFAMILY NOT NAMED
OG0009645	 SI:DKEY-1J5.4
OG0009653	 UNCHARACTERIZED
OG0009680	 HEXOSYLTRANSFERASE
OG0009685	 PROTEIN C3ORF33
OG0009686	 CYTOCHROME P450 FAMILY 3
OG0009694	 FATTY ACID 2-HYDROXYLASE
OG0009695	 NAZO FAMILY MEMBER
OG0009696	 UPF0547 PROTEIN C16ORF87
OG0009699	 TETRASPANIN
OG0009701	 LEUCINE-RICH REPEAT-CONTAINING PROTEIN 20
OG0009706	 40S RIBOSOMAL PROTEIN S28
OG0009709	 FAMILY NOT NAMED
OG0009712	 THAP4 PROTEIN
OG0009714	 UNCHARACTERIZED
OG0009718	 UBX DOMAIN-CONTAINING PROTEIN 8
OG0009722	 NO HIT
OG0009726	 PROTEIN PAXX
OG0009727	 DNA REPAIR PROTEIN RAD52 HOMOLOG
OG0009728	 SUBFAMILY NOT NAMED
OG0009729	 WAP FOUR-DISULFIDE CORE DOMAIN PROTEIN 1
OG0009730	 TENASCIN
OG0009734	 OS10G0105400 PROTEIN
OG0009735	 SWI/SNF CHROMATIN-REMODELING COMPLEX SUBUNIT SNF5
OG0009736	 SUBFAMILY NOT NAMED
OG0009737	 HETEROCHROMATIN PROTEIN 1-BINDING PROTEIN 3
OG0009738	 GLUCOCORTICOID MODULATORY ELEMENT-BINDING PROTEIN
OG0009740	 TRANSMEMBRANE PROTEIN 169
OG0009743	 SUBFAMILY NOT NAMED
OG0009744	 GENE 5901-RELATED
OG0009747	 N-ACETYLGLUTAMATE SYNTHASE MITOCHONDRIAL
OG0009748	 FAMILY NOT NAMED
OG0009750	 SARCOGLYCANS
OG0009751	 NO HIT
OG0009752	 SUBFAMILY NOT NAMED
OG0009753	 EPITHELIAL-STROMAL INTERACTION PROTEIN 1
OG0009755	 RIBOSE-PHOSPHATE PYROPHOSPHOKINASE 3 CHLOROPLASTIC
OG0009759	 CENTROSOMAL PROTEIN 2
OG0009761	 TRANSCRIPTION FACTOR 24
OG0009762	 SUBFAMILY NOT NAMED
OG0009763	 BBSOME-INTERACTING PROTEIN 1
OG0009765	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0009766	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0009767	 MAX-BINDING PROTEIN MNT
OG0009769	 BCL2 INTERACTING MEDIATOR OF CELL DEATH
OG0009770	 MYND-TYPE ZINC FINGER PROTEIN MUB1
OG0009774	 UREASE
OG0009776	 FANCONI ANEMIA GROUP B PROTEIN
OG0009782	 WD REPEAT-CONTAINING PROTEIN 17
OG0009784	 DCTP PYROPHOSPHATASE 1
OG0009790	 F-BOX ONLY PROTEIN 38
OG0009791	 DIVERGENT PROTEIN KINASE DOMAIN 1B
OG0009792	 NO HIT
OG0009793	 AGAP000594-PA
OG0009794	 SUBFAMILY NOT NAMED
OG0009796	 24-HYDROXYCHOLESTEROL 7-ALPHA-HYDROXYLASE
OG0009798	 H2HPP ISOMERASE
OG0009799	 SYNAPTOTAGMIN-17
OG0009806	 FUKUTIN-RELATED PROTEIN
OG0009807	 DEATH DOMAIN-CONTAINING MEMBRANE PROTEIN NRADD
OG0009808	 NO HIT
OG0009811	 PHD AND RING FINGER DOMAIN-CONTAINING PROTEIN 1
OG0009812	 PROSTAGLANDIN REDUCTASE 3
OG0009814	 CELL DEATH REGULATOR AVEN
OG0009815	 TRANSMEMBRANE PROTEIN 196
OG0009822	 BARDET-BIEDL SYNDROME 10 PROTEIN
OG0009825	 KINESIN-LIKE PROTEIN KIF3A
OG0009826	 GRB2-RELATED ADAPTER PROTEIN-LIKE
OG0009830	 ASHWIN
OG0009838	 SUBFAMILY NOT NAMED
OG0009839	 DNA-DIRECTED RNA POLYMERASE II SUBUNIT GRINL1A-RELATED
OG0009840	 TUDOR DOMAIN-CONTAINING PROTEIN 1
OG0009845	 A-KINASE-INTERACTING PROTEIN 1
OG0009846	 TELOMERE REPEATS-BINDING BOUQUET FORMATION PROTEIN 2
OG0009848	 PROTEIN I'M NOT DEAD YET-RELATED
OG0009849	 FOLLISTATIN-RELATED PROTEIN 1
OG0009850	 PROTEIN I'M NOT DEAD YET-RELATED
OG0009854	 SACSIN
OG0009866	 DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED
OG0009875	 IMMUNOGLOBULIN SUPERFAMILY MEMBER 22
OG0009876	 ANKYRIN-3-LIKE PROTEIN
OG0009883	 RNA-BINDING MOTIF PROTEIN 14B
OG0009891	 NO HIT
OG0009893	 NO HIT
OG0009895	 PROSTATE APOPTOSIS RESPONSE PROTEIN PAR-4
OG0009897	 SMALL INTEGRAL MEMBRANE PROTEIN 7
OG0009900	 VESICLE-ASSOCIATED MEMBRANE PROTEIN 4
OG0009905	 E3 UBIQUITIN-PROTEIN LIGASE COP1
OG0009906	 EG:8D8.5 PROTEIN
OG0009918	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C
OG0009920	 TOLL-LIKE RECEPTOR 2
OG0009923	 FI19908P1
OG0009924	 PROTEIN UNC-13 HOMOLOG A
OG0009925	 COILED-COIL DOMAIN-CONTAINING PROTEIN 146
OG0009926	 ATILLA ISOFORM B-RELATED-RELATED
OG0009934	 POLIOVIRUS RECEPTOR ISOFORM X2
OG0009936	 RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON GYPSY-LIKE PROTEIN
OG0009938	 NO HIT
OG0009942	 NO HIT
OG0009943	 TOLL-LIKE RECEPTOR 4
OG0009944	 G-PROTEIN COUPLED RECEPTOR
OG0009945	 NO HIT
OG0009946	 SUBFAMILY NOT NAMED
OG0009952	 TRANSPOSASE-RELATED
OG0009954	 ALDEHYDE OXIDASE
OG0009968	 PROTEIN LDOC1-RELATED
OG0009969	 FAMILY NOT NAMED
OG0009975	 NO HIT
OG0010008	 LD44824P
OG0010015	 SYNAPTONEMAL COMPLEX CENTRAL ELEMENT PROTEIN 2
OG0010020	 PROTEIN C6ORF130
OG0010021	 UNCHARACTERIZED
OG0010023	 INFLUENZA VIRUS NS1A-BINDING PROTEIN
OG0010029	 NO HIT
OG0010031	 AP-1 COMPLEX-ASSOCIATED REGULATORY PROTEIN
OG0010032	 F-BOX AND LEUCINE-RICH REPEAT PROTEIN 17
OG0010033	 E3 UBIQUITIN-PROTEIN LIGASE RNF180
OG0010037	 DELTA AND NOTCH-LIKE EPIDERMAL GROWTH FACTOR-RELATED RECEPTOR
OG0010040	 TRANSMEMBRANE PROTEIN 254
OG0010043	 MSL2-RELATED
OG0010044	 CENTROMERE PROTEIN M
OG0010045	 SUBFAMILY NOT NAMED
OG0010047	 SARCOGLYCAN ALPHA ISOFORM C
OG0010048	 STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 5
OG0010050	 RNA-BINDING PROTEIN 33
OG0010055	 PROTEIN CBG19621
OG0010064	 5'(3')-DEOXYRIBONUCLEOTIDASE
OG0010065	 CELL FATE DETERMINING PROTEIN MAB21-RELATED
OG0010067	 OPSIN
OG0010069	 TRANSMEMBRANE PROTEIN 243
OG0010071	 CYCLIN-DEPENDENT KINASE INHIBITOR 3
OG0010074	 ZINC FINGER PROTEIN 706
OG0010075	 PROTEIN CIP2A
OG0010077	 SUBFAMILY NOT NAMED
OG0010080	 PROTEIN FAM181A
OG0010081	 NO HIT
OG0010084	 COMM DOMAIN-CONTAINING PROTEIN 9
OG0010085	 CYTOCHROME B-245 CHAPERONE 1
OG0010086	 FANCONI ANEMIA GROUP G PROTEIN FAMILY MEMBER
OG0010089	 PROTEIN TURTLE HOMOLOG A
OG0010093	 FAMILY NOT NAMED
OG0010095	 UPF0449 PROTEIN C19ORF25
OG0010097	 NEPRILYSIN-1
OG0010098	
OG0010099	 NF-KAPPA-B ESSENTIAL MODULATOR
OG0010100	 FANCONI ANEMIA CORE COMPLEX-ASSOCIATED PROTEIN 100
OG0010101	
OG0010104	 DOLICHYL-DIPHOSPHOOLIGOSACCHARIDE--PROTEIN GLYCOSYLTRANSFERASE SUBUNIT DAD1
OG0010106	 TRANSPORTER
OG0010111	 LOCATION OF VULVA DEFECTIVE 1
OG0010112	 HELIX-LOOP-HELIX PROTEIN DELILAH
OG0010115	 NO HIT
OG0010116	 DET1- AND DDB1-ASSOCIATED PROTEIN 1
OG0010118	 NO HIT
OG0010119	 ANKYRIN REPEAT DOMAIN 55
OG0010120	 ZGC:112160
OG0010121	 UNCHARACTERIZED
OG0010123	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0010124	 SI:CH211-67E16.11
OG0010127	 OS02G0119300 PROTEIN
OG0010129	 ZINC FINGER PROTEIN
OG0010131	 RHO GUANINE EXCHANGE FACTOR-RELATED
OG0010136	 COILED-COIL DOMAIN-CONTAINING PROTEIN 91
OG0010139	 ISTHMIN-2
OG0010140	 HERCYNYLCYSTEINE SULFOXIDE LYASE
OG0010141	 SUBFAMILY NOT NAMED
OG0010142	 RING/U-BOX SUPERFAMILY PROTEIN
OG0010143	 IODOTYROSINE DEIODINASE 1
OG0010144	 NO HIT
OG0010146	 SUBFAMILY NOT NAMED
OG0010147	 UNC-13-4A ISOFORM B
OG0010150	 PROTEIN HAPLESS 2
OG0010162	 ANKYRIN REPEAT AND SOCS BOX PROTEIN 17
OG0010166	 D-ALANYL-D-ALANINE-CARBOXYPEPTIDASE/ENDOPEPTIDASE AMPH
OG0010170	 ZYGOTE ARREST PROTEIN 1-LIKE ISOFORM X1
OG0010175	 TASTIN
OG0010182	 NO HIT
OG0010185	 TRANSCRIPTIONAL REGULATOR ATRX
OG0010187	 GLYCOPROTEIN HORMONE RECEPTOR
OG0010191	 NISCHARIN RELATED
OG0010193	 NO HIT
OG0010194	 DNA REPAIR PROTEIN XRCC2
OG0010199	 VENOM ALLERGEN 5-LIKE PROTEIN
OG0010202	 PDZ DOMAIN-CONTAINING PROTEIN 11
OG0010203	 MULTIPLE EGF-LIKE-DOMAINS 11
OG0010206	 ADRENERGIC RECEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR
OG0010215	 PROTEIN C6ORF149
OG0010216	 ALANINE RACEMASE CATABOLIC-RELATED
OG0010217	 NO HIT
OG0010219	 FUKUTIN RELATED PROTEIN
OG0010222	 SUBFAMILY NOT NAMED
OG0010226	 GOLGI INTEGRAL MEMBRANE PROTEIN 4
OG0010227	 SUBFAMILY NOT NAMED
OG0010229	 AG-1 BLOOD STAGE MEMBRANE PROTEIN HOMOLOGUE
OG0010232	 SUBFAMILY NOT NAMED
OG0010239	 NO HIT
OG0010244	 CUB DOMAINCONTAINING PROTEIN
OG0010247	 NO HIT
OG0010254	 RHO GTPASE ACTIVATING PROTEIN AT 15B ISOFORM C
OG0010301	 RPA-RELATED PROTEIN RADX
OG0010304	 E3 UBIQUITIN-PROTEIN LIGASE TRIM23
OG0010308	 COILED-COIL DOMAIN-CONTAINING PROTEIN 152
OG0010309	 SOSS COMPLEX SUBUNIT C
OG0010311	 MAGNESIUM-DEPENDENT PHOSPHATASE 1
OG0010312	 ZINC FINGER PROTEIN 684
OG0010313	 FANCONI ANEMIA CORE COMPLEX-ASSOCIATED PROTEIN 24
OG0010314	 UBIQUITIN-CONJUGATING ENZYME FAMILY PROTEIN
OG0010317	 UBIQUITIN LIGASE NP95 PUTATIVE-RELATED
OG0010325	 NO HIT
OG0010328	 FAMILY NOT NAMED
OG0010330	 UNCHARACTERIZED
OG0010331	 EOR-1
OG0010334	 PROTEIN YAE1 HOMOLOG
OG0010336	 SI:DKEY-238D18.4
OG0010337	 SYNPHILIN-1
OG0010344	 KINETOCHORE-ASSOCIATED PROTEIN DSN1 HOMOLOG
OG0010345	 TRANSCRIPTION FACTOR E4F1
OG0010351	 FAMILY NOT NAMED
OG0010353	 NO HIT
OG0010354	 TRANSMEMBRANE INNER EAR EXPRESSED PROTEIN
OG0010356	 ANKYRIN REPEAT AND SOCS BOX PROTEIN 8
OG0010360	 CRUMBS FAMILY MEMBER
OG0010365	 COILED-COIL DOMAIN-CONTAINING PROTEIN 122
OG0010368	 ZGC:110224
OG0010374	 MACROGLOBULIN / COMPLEMENT
OG0010376	 COMPLEMENT COMPONENT-RELATED SUSHI DOMAIN-CONTAINING
OG0010378	 E3 UBIQUITIN-PROTEIN LIGASE TRIM71
OG0010382	
OG0010383	 C10ORF188 FAMILY MEMBER
OG0010385	 FAMILY NOT NAMED
OG0010386	 OTU DOMAIN-CONTAINING PROTEIN 3
OG0010388	 ANKYRIN REPEAT AND STERILE ALPHA MOTIF DOMAIN-CONTAINING PROTEIN 1
OG0010392	 MCG131172 ISOFORM CRA_A
OG0010415	 PKSB
OG0010421	 MOLTING PROTEIN MLT-4
OG0010423	 IQ DOMAIN-CONTAINING PROTEIN M
OG0010426	 BLR2807 PROTEIN
OG0010430	 ZINC FINGER PROTEIN WECKLE
OG0010431	 SUBFAMILY NOT NAMED
OG0010434	 CENTROMERE PROTEIN H
OG0010436	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0010439	 NO HIT
OG0010441	 STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 2
OG0010443	 TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED
OG0010447	 ZINC FINGER AND BTB DOMAIN-CONTAINING
OG0010449	 PLEXIN-B1
OG0010450	 NO HIT
OG0010452	 SUBFAMILY NOT NAMED
OG0010454	 CONTACTIN RIG-6-RELATED
OG0010456	 GLUCONOKINASE-RELATED
OG0010460	 SUBFAMILY NOT NAMED
OG0010462	 UNCHARACTERIZED
OG0010464	 SERTA DOMAIN-CONTAINING PROTEIN 4
OG0010466	 SUBFAMILY NOT NAMED
OG0010473	 AGAP000795-PA
OG0010476	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0010482	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0010483	 FAMILY NOT NAMED
OG0010484	 PROTEIN PUTATIVE (AFU_ORTHOLOGUE AFUA_5G03330)-RELATED
OG0010489	 SUBFAMILY NOT NAMED
OG0010491	 NO HIT
OG0010492	 NO HIT
OG0010494	 WASP INTERACTING PROTEIN-RELATED
OG0010495	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0010499	 NIEMANN PICK TYPE C2 PROTEIN NPC2-RELATED
OG0010514	 IP16275P-RELATED
OG0010530	 UNCHARACTERIZED
OG0010573	 SUBFAMILY NOT NAMED
OG0010578	 FANCONI ANEMIA GROUP C PROTEIN FANCC
OG0010580	 GH11358P
OG0010581	 NO HIT
OG0010585	 URICASE
OG0010588	 GIGAXONIN
OG0010591	 UNCHARACTERIZED
OG0010592	 EXTRACELLULAR MATRIX PROTEIN FRAS1
OG0010593	 .
OG0010597	 SUBFAMILY NOT NAMED
OG0010598	 SNRNA-ACTIVATING PROTEIN COMPLEX SUBUNIT 5
OG0010600	 SMALL INTEGRAL MEMBRANE PROTEIN 15
OG0010604	 NO HIT
OG0010606	 SUBFAMILY NOT NAMED
OG0010620	 SUBFAMILY NOT NAMED
OG0010625	 SUBFAMILY NOT NAMED
OG0010632	 OXIDOREDUCTASE-LIKE DOMAIN-CONTAINING PROTEIN 1
OG0010634	 REGULATOR OF CHROMOSOME CONDENSATION
OG0010636	 PROTEIN CEREBLON
OG0010637	 REGULATOR OF G-PROTEIN SIGNALING PROTEIN-LIKE
OG0010639	 PROTEIN FAM199X
OG0010644	 G PROTEIN ALPHA I SUBUNIT
OG0010646	 LYR MOTIF-CONTAINING PROTEIN 2
OG0010647	 FINGER PROTEIN PUTATIVE-RELATED
OG0010649	 COILED-COIL DOMAIN-CONTAINING PROTEIN 192
OG0010652	 SUBFAMILY NOT NAMED
OG0010656	 SUBFAMILY NOT NAMED
OG0010657	 MEIOSIS-SPECIFIC PROTEIN MEI4
OG0010659	 COILED-COIL DOMAIN-CONTAINING PROTEIN 73
OG0010660	 GLYCOPROTEIN HORMONE ALPHA-2
OG0010662	 INNER KINETOCHORE SUBUNIT MAL2
OG0010664	 SUBFAMILY NOT NAMED
OG0010666	 SUBFAMILY NOT NAMED
OG0010667	 WD40 REPEAT PROTEIN 12 37
OG0010670	 RIKEN CDNA 1700001C19 GENE
OG0010674	 ANAPHASE-PROMOTING COMPLEX SUBUNIT CDC26
OG0010677	 DYNEIN HEAVY CHAIN CYTOPLASMIC-LIKE PROTEIN
OG0010680	 PROTEIN KASH5
OG0010683	 PROTEIN BARK BEETLE
OG0010684	 TUBULIN EPSILON AND DELTA COMPLEX PROTEIN 2
OG0010685	 BIFUNCTIONAL POLYNUCLEOTIDE PHOSPHATASE/KINASE
OG0010686	 AP-5 COMPLEX SUBUNIT SIGMA-1
OG0010689	 SUBFAMILY NOT NAMED
OG0010691	 AGAP008170-PA
OG0010692	 SPERMATOGENESIS-ASSOCIATED PROTEIN 24
OG0010696	 TRANSPORTER
OG0010706	 ALL-TRANS RETINOIC ACID-INDUCED DIFFERENTIATION FACTOR
OG0010708	 SI:CH211-262H13.3-RELATED-RELATED
OG0010718	 DNA EXCISION REPAIR PROTEIN ERCC-6-RELATED
OG0010725	 ZINC FINGER PROTEIN
OG0010729	 CAMP-DEPENDENT PROTEIN KINASE INHIBITOR/PKI
OG0010730	 NO HIT
OG0010734	 LD33804P
OG0010736	 ANKYRIN REPEAT AND SOCS BOX PROTEIN 2
OG0010738	 SUBFAMILY NOT NAMED
OG0010739	 OS12G0117600 PROTEIN
OG0010744	 ZINC FINGER PROTEIN 345
OG0010746	 SUBFAMILY NOT NAMED
OG0010749	 CYTOCHROME C OXIDASE ASSEMBLY FACTOR 6 HOMOLOG
OG0010751	 ZINC FINGER PROTEIN
OG0010752	 TRANSMEMBRANE PROTEIN 260
OG0010753	 TALIN ROD DOMAIN-CONTAINING PROTEIN 1
OG0010757	 TRANSFORMING GROWTH FACTOR-BETA RECEPTOR TYPE I AND II
OG0010758	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0010759	 CLATHRIN COAT ASSEMBLY PROTEIN AP180
OG0010760	 PR DOMAIN ZINC FINGER PROTEIN 4
OG0010763	 ANKYRIN REPEAT FAMILY PROTEIN
OG0010767	 TRANSMEMBRANE PROTEASE SERINE 13
OG0010768	 ZINC FINGER PROTEIN
OG0010769	 SUBFAMILY NOT NAMED
OG0010778	 RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON 17.6-LIKE PROTEIN
OG0010787	 GREMLIN 1
OG0010790	 PHOSPHATIDYLCHOLINE TRANSLOCATOR ABCB4
OG0010797	 PROTEIN LIN-12
OG0010798	 FAMILY NOT NAMED
OG0010799	 GENERAL TRANSCRIPTION FACTOR 3C POLYPEPTIDE 1
OG0010807	 SUBFAMILY NOT NAMED
OG0010816	 SUBFAMILY NOT NAMED
OG0010821	 BTB POZ DOMAIN CONTAINING 12
OG0010826	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0010828	 SUBFAMILY NOT NAMED
OG0010838	 SI:DKEYP-97B10.3
OG0010874	 AMINOTRANSFERASE
OG0010877	 SYNAPTONEMAL COMPLEX PROTEIN-RELATED
OG0010878	 FAMILY NOT NAMED
OG0010879	 NO HIT
OG0010883	 CDGSH IRON SULFUR DOMAIN PROTEIN HOMOLOG
OG0010887	 NO HIT
OG0010888	 CUGBP ELAV-LIKE FAMILY MEMBER 4
OG0010891	 SUBFAMILY NOT NAMED
OG0010895	 NO HIT
OG0010897	 NO HIT
OG0010910	 "STEROID 17-ALPHA-HYDROXYLASE/17 20 LYASE"
OG0010917	 AP-4 COMPLEX SUBUNIT SIGMA-1
OG0010920	 IP19862P
OG0010923	
OG0010926	 FAS-ASSOCIATING DEATH DOMAIN-CONTAINING PROTEIN FADD
OG0010927	 JITTERBUG ISOFORM N
OG0010931	 MIF4G DOMAIN-CONTAINING PROTEIN
OG0010932	 VESICULAR OVEREXPRESSED IN CANCER PROSURVIVAL PROTEIN 1
OG0010934	 NO HIT
OG0010938	 NO HIT
OG0010944	 TPR REPEAT CONTAINING PROTEIN
OG0010946	 SIMILAR TO RIKEN CDNA 4921536K21
OG0010950	 SYNAPTOSOMAL-ASSOCIATED PROTEIN 47
OG0010951	 TRANSMEMBRANE PROTEIN 69
OG0010953	 SODIUM/MYO-INOSITOL COTRANSPORTER
OG0010957	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY KQT MEMBER 4
OG0010961	 CST COMPLEX SUBUNIT TEN1
OG0010963	 NO HIT
OG0010965	 PYGOPUS HOMOLOG 1
OG0010968	 LEUCINE-RICH REPEAT PROTEIN SOC-2 HOMOLOG-LIKE PROTEIN
OG0010969	 MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1
OG0010971	 COILED-COIL DOMAIN-CONTAINING PROTEIN 172
OG0010972	 FAMILY NOT NAMED
OG0010973	 ALDEHYDE OXIDASE
OG0010980	 AT09846P1-RELATED
OG0010981	 28S RIBOSOMAL PROTEIN S36 MITOCHONDRIAL
OG0010985	 NUCLEAR SEGREGATION PROTEIN BFR1
OG0010987	 NO HIT
OG0010990	 NO HIT
OG0010991	 FAMILY NOT NAMED
OG0010992	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0010995	 SLR5058 PROTEIN
OG0010996	 TERF1-INTERACTING NUCLEAR FACTOR 2
OG0010997	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0011005	 ZINC FINGER SWIM DOMAIN CONTAINING PROTEIN 4 5 6
OG0011007	 SPRY DOMAIN-CONTAINING PROTEIN 3
OG0011008	 TYROSINE-PROTEIN KINASE RECEPTOR
OG0011010	 REACTIVE OXYGEN SPECIES MODULATOR 1
OG0011012	 NO HIT
OG0011013	 NAZO FAMILY MEMBER
OG0011014	 NO HIT
OG0011016	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 6
OG0011019	 ENZYMATIC POLYPROTEIN-RELATED
