Orthogroup	Panther_annotation
OG0046023	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0046024	 NO HIT
OG0046025	 PROTEIN DIAPHANOUS
OG0046026	 NO HIT
OG0046028	 SI:CABZ01040626.2-RELATED
OG0046029	 NO HIT
OG0046034	 T-BOX TRANSCRIPTION FACTOR TBX21
OG0046043	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE
OG0046044	 NO HIT
OG0046049	 NO HIT
OG0046055	 NO HIT
OG0046056	 SUBFAMILY NOT NAMED
OG0046062	 SUBFAMILY NOT NAMED
OG0046063	 SUBFAMILY NOT NAMED
OG0046066	 NO HIT
OG0046067	 SORTING NEXIN
OG0046069	 NOTCH LIGAND FAMILY MEMBER
OG0046070	 NO HIT
OG0046072	 RE60337P
OG0046075	 NO HIT
OG0046077	 SUBFAMILY NOT NAMED
OG0046079	 SERINE/THREONINE-PROTEIN KINASE ATR
OG0046080	 NO HIT
OG0046082	 NO HIT
OG0046083	 MEIOSIS INHIBITOR PROTEIN 1
OG0046087	 SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1
OG0046088	 NO HIT
OG0046089	 NO HIT
OG0046090	 HEME OXYGENASE
OG0046092	 WSCD FAMILY MEMBER CG9164
OG0046095	 NO HIT
OG0046096	 NO HIT
OG0046097	 PHOSPHORYN PUTATIVE-RELATED-RELATED
OG0046100	 SUBFAMILY NOT NAMED
OG0046101	 NO HIT
OG0046106	 NO HIT
OG0046108	 NO HIT
OG0046110	 SUBFAMILY NOT NAMED
OG0046111	 NO HIT
OG0046119	 CAMP AND CAMP-INHIBITED CGMP 3' 5'-CYCLIC PHOSPHODIESTERASE 10A
OG0046123	 NO HIT
OG0046125	 FAMILY NOT NAMED
OG0046126	 SIALATE O-ACETYLESTERASE
OG0046132	 NO HIT
OG0046134	 NO HIT
OG0046136	 UBIQUITIN LIGASE NP95 PUTATIVE-RELATED
OG0046137	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0046139	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0046141	 NO HIT
OG0046145	 NO HIT
OG0046147	 NO HIT
OG0046148	 OS06G0326200 PROTEIN
OG0046150	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 47
OG0046157	 NO HIT
OG0046158	 NO HIT
OG0046159	 NO HIT
OG0046161	 NO HIT
OG0046163	 NO HIT
OG0046164	 NO HIT
OG0046166	 NO HIT
OG0046167	 UBX DOMAIN-CONTAINING PROTEIN 7
OG0046168	 NO HIT
OG0046169	 NO HIT
OG0046172	 PHOSPHODIESTERASE
OG0046176	 PROTEIN SPINSTER
OG0046177	 DOUBLESEX- AND MAB-3-RELATED TRANSCRIPTION FACTOR A2
OG0046178	 NO HIT
OG0046180	 NO HIT
OG0046184	 NO HIT
OG0046188	 BRO1 DOMAIN-CONTAINING PROTEIN BROX
OG0046191	 NO HIT
OG0046192	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0046193	 NO HIT
OG0046194	 NO HIT
OG0046195	 GUANYLYL CYCLASE
OG0046197	 NO HIT
OG0046200	 NO HIT
OG0046202	 NO HIT
OG0046203	 NO HIT
OG0046206	 NO HIT
OG0046208	 NO HIT
OG0046209	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0046210	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0046214	 PIEZO-TYPE MECHANOSENSITIVE ION CHANNEL COMPONENT 2
OG0046215	 NO HIT
OG0046216	 NO HIT
OG0046218	 SODIUM/NUCLEOSIDE COTRANSPORTER
OG0046219	 NO HIT
OG0046220	 NO HIT
OG0046221	 NO HIT
OG0046222	 NO HIT
OG0046227	 NO HIT
OG0046228	 PROTEIN CBG12054-RELATED
OG0046229	 NO HIT
OG0046232	 NO HIT
OG0046235	 NO HIT
OG0046236	 NO HIT
OG0046238	 NO HIT
OG0046240	 NO HIT
OG0046241	 NO HIT
OG0046245	 HORMONALLY UP-REGULATED NEU TUMOR-ASSOCIATED KINASE-LIKE PROTEIN
OG0046246	 NO HIT
OG0046247	 SUBFAMILY NOT NAMED
OG0046248	 SUBFAMILY NOT NAMED
OG0046251	 SUBFAMILY NOT NAMED
OG0046253	 FAMILY NOT NAMED
OG0046255	 NO HIT
OG0046259	 NO HIT
OG0046260	 NO HIT
OG0046262	 NO HIT
OG0046268	 SUBFAMILY NOT NAMED
OG0046270	 NO HIT
OG0046271	 UPF0462 PROTEIN
OG0046274	 NO HIT
OG0046275	 NO HIT
OG0046278	 RING-H2 FINGER PROTEIN ATL54-LIKE
OG0046279	 NO HIT
OG0046281	 NO HIT
OG0046283	 FAMILY NOT NAMED
OG0046284	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0046286	 NO HIT
OG0046288	 NO HIT
OG0046289	 NO HIT
OG0046290	 NO HIT
OG0046291	 NO HIT
OG0046294	 INACTIVE UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 53
OG0046298	 NO HIT
OG0046301	 HISTIDINE DECARBOXYLASE
OG0046303	 NO HIT
OG0046304	 NO HIT
OG0046310	 NO HIT
OG0046314	 NO HIT
OG0046315	 NO HIT
OG0046316	 NO HIT
OG0046319	 NO HIT
OG0046320	 NO HIT
OG0046323	 NO HIT
OG0046324	 NO HIT
OG0046326	 NO HIT
OG0046327	 NICOTINIC ACETYLCHOLINE RECEPTOR SUBUNIT
OG0046328	 NO HIT
OG0046329	 NO HIT
OG0046331	 NO HIT
OG0046335	 SOLUTE CARRIER FAMILY 22 MEMBER 5
OG0046337	 NO HIT
OG0046338	 SYNAPTOTAGMIN-16
OG0046341	 PHOSPHOHEXOMUTASE FAMILY MEMBER
OG0046343	 NO HIT
OG0046344	 NO HIT
OG0046345	 NO HIT
OG0046346	 FIBROSIN FAMILY MEMBER
OG0046348	 NO HIT
OG0046349	 NO HIT
OG0046350	 OVARIAN-SPECIFIC SERINE/THREONINE-PROTEIN KINASE LOK-RELATED
OG0046351	 SERINE/THREONINE-PROTEIN KINASE YPL150W-RELATED
OG0046353	 PROTEIN I'M NOT DEAD YET-RELATED
OG0046356	 D-ERYTHRULOSE REDUCTASE
OG0046358	 NO HIT
OG0046360	 NO HIT
OG0046361	 NO HIT
OG0046368	 NO HIT
OG0046369	 NO HIT
OG0046371	 NO HIT
OG0046373	 NO HIT
OG0046379	 ALPHA-1 3-MANNOSYL-GLYCOPROTEIN 4-BETA-N-ACETYLGLUCOSAMINYLTRANSFERASE A-LIKE
OG0046381	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0046383	 ZGC:194887
OG0046384	 TPR DOMAIN PROTEIN IN AEROTOLERANCE OPERON BATB
OG0046386	 SUBFAMILY NOT NAMED
OG0046389	 NO HIT
OG0046391	 NO HIT
OG0046392	 POLYCYSTIN FAMILY MEMBER
OG0046393	 FIBRILLIN 2B
OG0046395	 NO HIT
OG0046396	 NO HIT
OG0046399	 SUBFAMILY NOT NAMED
OG0046400	 SUBFAMILY NOT NAMED
OG0046401	 NO HIT
OG0046402	 NO HIT
OG0046404	 NO HIT
OG0046405	 CLIP-ASSOCIATING PROTEIN 2
OG0046406	 CLIP-ASSOCIATING PROTEIN 1
OG0046407	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0046409	 NO HIT
OG0046410	 NO HIT
OG0046411	 NO HIT
OG0046412	 NO HIT
OG0046414	 NO HIT
OG0046415	 NO HIT
OG0046416	 MUCIN-1-RELATED
OG0046423	 NO HIT
OG0046424	 WD40 REPEAT DOMAIN 95
OG0046425	 TENSIN-2
OG0046429	 NO HIT
OG0046430	 TPR DOMAIN PROTEIN IN AEROTOLERANCE OPERON BATB
OG0046432	 NO HIT
OG0046437	 NO HIT
OG0046439	 NO HIT
OG0046441	 NO HIT
OG0046442	 NO HIT
OG0046445	 SUBFAMILY NOT NAMED
OG0046446	 NO HIT
OG0046451	 NO HIT
OG0046452	 NO HIT
OG0046453	 NO HIT
OG0046454	 NO HIT
OG0046456	 NO HIT
OG0046458	 PERICENTRIN-LIKE PROTEIN ISOFORM F
OG0046460	 NO HIT
OG0046461	 BACTERIOHEMERYTHRIN
OG0046463	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 2 ISOFORM D
OG0046465	 T-CELL LEUKEMIA HOMEOBOX PROTEIN 1
OG0046466	 CALCYPHOSINE LIKE
OG0046467	 SUBFAMILY NOT NAMED
OG0046469	 SI:CH211-130M23.2-RELATED
OG0046470	 NO HIT
OG0046473	 NO HIT
OG0046474	 RFX TRANSCRIPTION FACTOR FAMILY
OG0046475	 NO HIT
OG0046480	 NO HIT
OG0046481	 POLYPEPTIDE N-ACETYLGALACTOSAMINYLTRANSFERASE 5
OG0046482	 NO HIT
OG0046483	 NO HIT
OG0046486	 STANNIOCALCIN PROTEIN-LIKE PROTEIN
OG0046487	 DNA POLYMERASE ETA
OG0046488	 NO HIT
OG0046490	 SUBFAMILY NOT NAMED
OG0046493	 NO HIT
OG0046494	 NO HIT
OG0046497	 NO HIT
OG0046499	 NO HIT
OG0046501	 LEUCOKININ RECEPTOR-RELATED
OG0046503	 NO HIT
OG0046504	 SUBFAMILY NOT NAMED
OG0046506	 NO HIT
OG0046507	 CALMODULIN
OG0046508	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-2
OG0046509	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0046511	 NO HIT
OG0046512	 POLLEN-SPECIFIC LEUCINE-RICH REPEAT EXTENSIN-LIKE PROTEIN 3
OG0046514	 NO HIT
OG0046519	 SUBFAMILY NOT NAMED
OG0046520	 NO HIT
OG0046521	 NO HIT
OG0046522	 NO HIT
OG0046523	 NO HIT
OG0046524	 NO HIT
OG0046525	 NO HIT
OG0046529	 NO HIT
OG0046531	 HOMEOTIC PROTEIN DEFORMED
OG0046533	 NO HIT
OG0046535	 SMC5-SMC6 COMPLEX LOCALIZATION FACTOR 2
OG0046536	 NO HIT
OG0046537	 NO HIT
OG0046538	 NO HIT
OG0046541	 NO HIT
OG0046542	 SUBFAMILY NOT NAMED
OG0046545	 SUBFAMILY NOT NAMED
OG0046550	 SUBFAMILY NOT NAMED
OG0046551	 NO HIT
OG0046554	 MITOTIC CHECKPOINT SERINE/THREONINE-PROTEIN KINASE BUB1
OG0046555	 IMP2'P
OG0046557	 NO HIT
OG0046558	 G-PROTEIN COUPLED RECEPTOR 124-LIKE PROTEIN
OG0046560	 NO HIT
OG0046564	 NO HIT
OG0046566	 BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR TWIST
OG0046568	 NO HIT
OG0046569	 PROTEIN CBG11839-RELATED
OG0046570	 SUBFAMILY NOT NAMED
OG0046571	 NO HIT
OG0046572	 NO HIT
OG0046573	 NO HIT
OG0046577	 SUBFAMILY NOT NAMED
OG0046581	 NO HIT
OG0046582	 NO HIT
OG0046585	 NO HIT
OG0046587	 NO HIT
OG0046589	 NO HIT
OG0046590	 WD40 REPEAT DOMAIN 95
OG0046591	 NO HIT
OG0046592	 NO HIT
OG0046597	 NO HIT
OG0046598	 NO HIT
OG0046599	 NO HIT
OG0046600	 NO HIT
OG0046601	 SUBFAMILY NOT NAMED
OG0046604	 NO HIT
OG0046605	 NO HIT
OG0046607	 RING/FYVE/PHD ZINC FINGER SUPERFAMILY PROTEIN
OG0046609	 GLYCOSYLTRANSFERASE FAMILY 92 PROTEIN
OG0046610	 NO HIT
OG0046612	 NO HIT
OG0046613	 NO HIT
OG0046616	 DIMETHYLANILINE MONOOXYGENASE [N-OXIDE-FORMING] 2
OG0046619	 NO HIT
OG0046621	 NO HIT
OG0046623	 SUBFAMILY NOT NAMED
OG0046625	 NO HIT
OG0046626	 NO HIT
OG0046627	 NO HIT
OG0046628	 FI08416P-RELATED
OG0046630	 SUBFAMILY NOT NAMED
OG0046631	 SI:CH211-203K16.3
OG0046632	 SUBFAMILY NOT NAMED
OG0046633	 NO HIT
OG0046636	 SUBFAMILY NOT NAMED
OG0046637	 NEUROGENIC LOCUS NOTCH HOMOLOG PROTEIN 4
OG0046639	 SERINE/THREONINE-PROTEIN KINASE D3
OG0046641	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0046646	 VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA SUBUNIT
OG0046647	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0046648	 TRANSMEMBRANE PROTEIN KIAA1109
OG0046649	 NO HIT
OG0046650	 NO HIT
OG0046652	 NO HIT
OG0046653	 NO HIT
OG0046654	 NO HIT
OG0046655	 5'-NUCLEOTIDASE-RELATED
OG0046659	 CYCLIC NUCLEOTIDE-GATED POTASSIUM CHANNEL
OG0046660	 NO HIT
OG0046661	 SUBFAMILY NOT NAMED
OG0046662	 NO HIT
OG0046664	 YTH DOMAIN-CONTAINING PROTEIN 1 ISOFORM X1
OG0046665	 NO HIT
OG0046666	 NO HIT
OG0046670	 POLYCHAETOID ISOFORM O
OG0046671	 NO HIT
OG0046673	 NO HIT
OG0046675	 ZINC KNUCKLE DOMAINCONTAINING PROTEIN-RELATED
OG0046677	 NO HIT
OG0046679	 PROTEIN DOPEY-1
OG0046687	 SUBFAMILY NOT NAMED
OG0046695	 PROTEIN EYES SHUT HOMOLOG
OG0046696	 NO HIT
OG0046698	 NO HIT
OG0046702	 TRANSIENT RECEPTOR POTENTIAL CHANNEL
OG0046703	 MICROTUBULE-ASSOCIATED PROTEIN TAU
OG0046705	 NO HIT
OG0046706	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0046707	 CHITIN BINDING PERITROPHIN-A
OG0046709	 FAMILY NOT NAMED
OG0046710	 FAMILY NOT NAMED
OG0046712	 NO HIT
OG0046713	 SUBFAMILY NOT NAMED
OG0046718	 NO HIT
OG0046722	 NO HIT
OG0046727	 NO HIT
OG0046735	 NO HIT
OG0046740	 SUBFAMILY NOT NAMED
OG0046743	 NO HIT
OG0046744	 SUBFAMILY NOT NAMED
OG0046746	 SODIUM/NUCLEOSIDE COTRANSPORTER 1
OG0046747	 SODIUM/NUCLEOSIDE COTRANSPORTER
OG0046748	 PDF RECEPTOR
OG0046751	 SUBFAMILY NOT NAMED
OG0046755	 NO HIT
OG0046759	 NO HIT
OG0046760	 NO HIT
OG0046762	 SUBFAMILY NOT NAMED
OG0046766	 FAMILY NOT NAMED
OG0046768	 NO HIT
OG0046769	 NO HIT
OG0046771	 NEUTRAL CHOLESTEROL ESTER HYDROLASE 1
OG0046772	 SUBFAMILY NOT NAMED
OG0046774	 FAMILY NOT NAMED
OG0046776	 WD40 REPEAT DOMAIN 95
OG0046777	 PASIFLORA 1 ISOFORM A-RELATED
OG0046781	 NO HIT
OG0046786	 NUCLEOSOME ASSEMBLY PROTEIN 1 1-RELATED
OG0046787	 NO HIT
OG0046788	 LD23292P
OG0046789	 NO HIT
OG0046790	 TRANSCRIPTION FACTOR IIIA
OG0046791	 ZINC FINGER PROTEIN ZIC 4
OG0046792	 NO HIT
OG0046793	 PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT Q-RELATED
OG0046794	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE ETA
OG0046796	 NO HIT
OG0046800	 IRE1-RELATED
OG0046804	 NO HIT
OG0046805	 NO HIT
OG0046808	 NO HIT
OG0046809	 TMEM26 PROTEIN
OG0046812	 NO HIT
OG0046815	 NO HIT
OG0046817	 NO HIT
OG0046818	 NO HIT
OG0046819	 SD10469P
OG0046823	 SUBFAMILY NOT NAMED
OG0046828	 FAMILY NOT NAMED
OG0046829	 OS02G0549200 PROTEIN
OG0046830	 NO HIT
OG0046833	 SERINE/THREONINE-PROTEIN KINASE/ENDORIBONUCLEASE IRE1B
OG0046835	 SUBFAMILY NOT NAMED
OG0046840	 NO HIT
OG0046842	 BETA-1 3-GALACTOSYLTRANSFERASE BRN
OG0046844	 MICROSOMAL TRIGLYCERIDE TRANSFER PROTEIN LARGE SUBUNIT
OG0046849	 COLLAGEN TYPE VI ALPHA 4A
OG0046850	 CALPAIN-6
OG0046852	 NO HIT
OG0046853	 SPERM-SPECIFIC FAMILY CLASS Q
OG0046855	 TRANSMEMBRANE PROTEIN
OG0046856	 NO HIT
OG0046857	 SUBFAMILY NOT NAMED
OG0046858	 HECT DOMAIN UBIQUITIN-PROTEIN LIGASE
OG0046859	 ALLATOSTATIN A RECEPTOR 2 ISOFORM A
OG0046860	 LIGASE PUTATIVE (AFU_ORTHOLOGUE AFUA_2G10160)-RELATED
OG0046862	 NO HIT
OG0046863	 NO HIT
OG0046864	 SUBFAMILY NOT NAMED
OG0046866	 LD23292P
OG0046867	 CYCLIC NUCLEOTIDE-GATED CATION CHANNEL SUBUNIT A
OG0046868	 NO HIT
OG0046869	 NO HIT
OG0046870	 NO HIT
OG0046871	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0046872	 NO HIT
OG0046873	 NO HIT
